#Time  flux(x0) flux(x1) flux(y0) flux(y1)
62.7478  -0.00500001 0.00500001 0 0
62.8478  -0.00500001 0.00500001 0 0
62.9478  -0.00500001 0.00500001 0 0
63.0478  -0.00500001 0.00500001 0 0
63.1477  -0.00500001 0.00500001 0 0
63.2477  -0.00500001 0.00500001 0 0
63.3477  -0.00500001 0.00500001 0 0
63.4477  -0.00500001 0.00500001 0 0
63.5477  -0.00500001 0.00500001 0 0
63.6477  -0.00500001 0.00500001 0 0
63.7477  -0.00500001 0.00500001 0 0
63.8477  -0.00500001 0.00500001 0 0
63.9477  -0.00500001 0.00500001 0 0
64.0476  -0.00500001 0.00500001 0 0
64.1476  -0.00500001 0.00500001 0 0
64.2476  -0.00500001 0.00500001 0 0
64.3476  -0.00500001 0.00500001 0 0
64.4476  -0.00500001 0.00500001 0 0
64.5476  -0.00500001 0.00500001 0 0
64.6476  -0.00500001 0.00500001 0 0
64.7476  -0.00500001 0.00500001 0 0
64.8476  -0.00500001 0.00500001 0 0
64.9475  -0.00500001 0.00500001 0 0
65.0475  -0.00500001 0.00500001 0 0
65.1475  -0.00500001 0.00500001 0 0
65.2475  -0.00500001 0.00500001 0 0
65.3475  -0.00500001 0.00500001 0 0
65.4475  -0.00500001 0.00500001 0 0
65.5475  -0.00500001 0.00500001 0 0
65.6475  -0.00500001 0.00500001 0 0
65.7475  -0.00500001 0.00500001 0 0
65.8474  -0.00500001 0.00500001 0 0
65.9474  -0.00500001 0.00500001 0 0
66.0474  -0.00500001 0.00500001 0 0
66.1474  -0.00500001 0.00500001 0 0
66.2474  -0.00500001 0.00500001 0 0
66.3474  -0.00500001 0.00500001 0 0
66.4474  -0.00500001 0.00500001 0 0
66.5474  -0.00500001 0.00500001 0 0
66.6474  -0.00500001 0.00500001 0 0
66.7473  -0.00500001 0.00500001 0 0
66.8473  -0.00500001 0.00500001 0 0
66.9473  -0.00500001 0.00500001 0 0
67.0473  -0.00500001 0.00500001 0 0
67.1473  -0.00500001 0.00500001 0 0
67.2473  -0.00500001 0.00500001 0 0
67.3473  -0.00500001 0.00500001 0 0
67.4473  -0.00500001 0.00500001 0 0
67.5473  -0.00500001 0.00500001 0 0
67.6472  -0.00500001 0.00500001 0 0
67.7472  -0.00500001 0.00500001 0 0
67.8472  -0.00500001 0.00500001 0 0
67.9472  -0.00500001 0.00500001 0 0
68.0472  -0.00500001 0.00500001 0 0
68.1472  -0.00500001 0.00500001 0 0
68.2472  -0.00500001 0.00500001 0 0
68.3472  -0.00500001 0.00500001 0 0
68.4472  -0.00500001 0.00500001 0 0
68.5472  -0.00500001 0.00500001 0 0
68.6471  -0.00500001 0.00500001 0 0
68.7471  -0.00500001 0.00500001 0 0
68.8471  -0.00500001 0.00500001 0 0
68.9471  -0.00500001 0.00500001 0 0
69.0471  -0.00500001 0.00500001 0 0
69.1471  -0.00500001 0.00500001 0 0
69.2471  -0.00500001 0.00500001 0 0
69.3471  -0.00500001 0.00500001 0 0
69.4471  -0.00500001 0.00500001 0 0
69.547  -0.00500001 0.00500001 0 0
69.647  -0.00500001 0.00500001 0 0
69.747  -0.00500001 0.00500001 0 0
69.847  -0.00500001 0.00500001 0 0
69.947  -0.00500001 0.00500001 0 0
70.047  -0.00500001 0.00500001 0 0
70.147  -0.00500001 0.00500001 0 0
70.247  -0.00500001 0.00500001 0 0
70.347  -0.00500001 0.00500001 0 0
70.4469  -0.00500001 0.00500001 0 0
70.5469  -0.00500001 0.00500001 0 0
70.6469  -0.00500001 0.00500001 0 0
70.7469  -0.00500001 0.00500001 0 0
70.8469  -0.00500001 0.00500001 0 0
70.9469  -0.00500001 0.00500001 0 0
71.0469  -0.00500001 0.00500001 0 0
71.1469  -0.00500001 0.00500001 0 0
71.2469  -0.00500001 0.00500001 0 0
71.3468  -0.00500001 0.00500001 0 0
71.4468  -0.00500001 0.00500001 0 0
71.5468  -0.00500001 0.00500001 0 0
71.6468  -0.00500001 0.00500001 0 0
71.7468  -0.00500001 0.00500001 0 0
71.8468  -0.00500001 0.00500001 0 0
71.9468  -0.00500001 0.00500001 0 0
72.0468  -0.00500001 0.00500001 0 0
72.1468  -0.00500001 0.00500001 0 0
72.2467  -0.00500001 0.00500001 0 0
72.3467  -0.00500001 0.00500001 0 0
72.4467  -0.00500001 0.00500001 0 0
72.5467  -0.00500001 0.00500001 0 0
72.6467  -0.00500001 0.00500001 0 0
72.7467  -0.00500001 0.00500001 0 0
72.8467  -0.00500001 0.00500001 0 0
72.9467  -0.00500001 0.00500001 0 0
73.0467  -0.00500001 0.00500001 0 0
73.1466  -0.00500001 0.00500001 0 0
73.2466  -0.00500001 0.00500001 0 0
73.3466  -0.00500001 0.00500001 0 0
73.4466  -0.00500001 0.00500001 0 0
73.5466  -0.00500001 0.00500001 0 0
73.6466  -0.00500001 0.00500001 0 0
73.7466  -0.00500001 0.00500001 0 0
73.8466  -0.00500001 0.00500001 0 0
73.9466  -0.00500001 0.00500001 0 0
74.0466  -0.00500001 0.00500001 0 0
74.1465  -0.00500001 0.00500001 0 0
74.2465  -0.00500001 0.00500001 0 0
74.3465  -0.00500001 0.00500001 0 0
74.4465  -0.00500001 0.00500001 0 0
74.5465  -0.00500001 0.00500001 0 0
74.6465  -0.00500001 0.00500001 0 0
74.7465  -0.00500001 0.00500001 0 0
74.8465  -0.00500001 0.00500001 0 0
74.9465  -0.00500001 0.00500001 0 0
75.0464  -0.00500001 0.00500001 0 0
75.1464  -0.00500001 0.00500001 0 0
75.2464  -0.00500001 0.00500001 0 0
75.3464  -0.00500001 0.00500001 0 0
75.4464  -0.00500001 0.00500001 0 0
75.5464  -0.00500001 0.00500001 0 0
75.6464  -0.00500001 0.00500001 0 0
75.7464  -0.00500001 0.00500001 0 0
75.8464  -0.00500001 0.00500001 0 0
75.9463  -0.00500001 0.00500001 0 0
76.0463  -0.00500001 0.00500001 0 0
76.1463  -0.00500001 0.00500001 0 0
76.2463  -0.00500001 0.00500001 0 0
76.3463  -0.00500001 0.00500001 0 0
76.4463  -0.00500001 0.00500001 0 0
76.5463  -0.00500001 0.00500001 0 0
76.6463  -0.00500001 0.00500001 0 0
76.7463  -0.00500001 0.00500001 0 0
76.8462  -0.00500001 0.00500001 0 0
76.9462  -0.00500001 0.00500001 0 0
77.0462  -0.00500001 0.00500001 0 0
77.1462  -0.00500001 0.00500001 0 0
77.2462  -0.00500001 0.00500001 0 0
77.3462  -0.00500001 0.00500001 0 0
77.4462  -0.00500001 0.00500001 0 0
77.5462  -0.00500001 0.00500001 0 0
77.6462  -0.00500001 0.00500001 0 0
77.7461  -0.00500001 0.00500001 0 0
77.8461  -0.00500001 0.00500001 0 0
77.9461  -0.00500001 0.00500001 0 0
78.0461  -0.00500001 0.00500001 0 0
78.1461  -0.00500001 0.00500001 0 0
78.2461  -0.00500001 0.00500001 0 0
78.3461  -0.00500001 0.00500001 0 0
78.4461  -0.00500001 0.00500001 0 0
78.5461  -0.00500001 0.00500001 0 0
78.646  -0.00500001 0.00500001 0 0
78.746  -0.00500001 0.00500001 0 0
78.846  -0.00500001 0.00500001 0 0
78.946  -0.00500001 0.00500001 0 0
79.046  -0.00500001 0.00500001 0 0
79.146  -0.00500001 0.00500001 0 0
79.246  -0.00500001 0.00500001 0 0
79.346  -0.00500001 0.00500001 0 0
79.446  -0.00500001 0.00500001 0 0
79.5459  -0.00500001 0.00500001 0 0
79.6459  -0.00500001 0.00500001 0 0
79.7459  -0.00500001 0.00500001 0 0
79.8459  -0.00500001 0.00500001 0 0
79.9459  -0.00500001 0.00500001 0 0
80.0459  -0.00500001 0.00500001 0 0
80.1459  -0.00500001 0.00500001 0 0
80.2459  -0.00500001 0.00500001 0 0
80.3459  -0.00500001 0.00500001 0 0
80.4459  -0.00500001 0.00500001 0 0
80.5458  -0.00500001 0.00500001 0 0
80.6458  -0.00500001 0.00500001 0 0
80.7458  -0.00500001 0.00500001 0 0
80.8458  -0.00500001 0.00500001 0 0
80.9458  -0.00500001 0.00500001 0 0
81.0458  -0.00500001 0.00500001 0 0
81.1458  -0.00500001 0.00500001 0 0
81.2458  -0.00500001 0.00500001 0 0
81.3458  -0.00500001 0.00500001 0 0
81.4457  -0.00500001 0.00500001 0 0
81.5457  -0.00500001 0.00500001 0 0
81.6457  -0.00500001 0.00500001 0 0
81.7457  -0.00500001 0.00500001 0 0
81.8457  -0.00500001 0.00500001 0 0
81.9457  -0.00500001 0.00500001 0 0
82.0457  -0.00500001 0.00500001 0 0
82.1457  -0.00500001 0.00500001 0 0
82.2457  -0.00500001 0.00500001 0 0
82.3456  -0.00500001 0.00500001 0 0
82.4456  -0.00500001 0.00500001 0 0
82.5456  -0.00500001 0.00500001 0 0
82.6456  -0.00500001 0.00500001 0 0
82.7456  -0.00500001 0.00500001 0 0
82.8456  -0.00500001 0.00500001 0 0
82.9456  -0.00500001 0.00500001 0 0
83.0456  -0.00500001 0.00500001 0 0
83.1456  -0.00500001 0.00500001 0 0
83.2455  -0.00500001 0.00500001 0 0
83.3455  -0.00500001 0.00500001 0 0
83.4455  -0.00500001 0.00500001 0 0
83.5455  -0.00500001 0.00500001 0 0
83.6455  -0.00500001 0.00500001 0 0
83.7455  -0.00500001 0.00500001 0 0
83.8455  -0.00500001 0.00500001 0 0
83.9455  -0.00500001 0.00500001 0 0
84.0455  -0.00500001 0.00500001 0 0
84.1454  -0.00500001 0.00500001 0 0
84.2454  -0.00500001 0.00500001 0 0
84.3454  -0.00500001 0.00500001 0 0
84.4454  -0.00500001 0.00500001 0 0
84.5454  -0.00500001 0.00500001 0 0
84.6454  -0.00500001 0.00500001 0 0
84.7454  -0.00500001 0.00500001 0 0
84.8454  -0.00500001 0.00500001 0 0
84.9454  -0.00500001 0.00500001 0 0
85.0453  -0.00500001 0.00500001 0 0
85.1453  -0.00500001 0.00500001 0 0
85.2453  -0.00500001 0.00500001 0 0
85.3453  -0.00500001 0.00500001 0 0
85.4453  -0.00500001 0.00500001 0 0
85.5453  -0.00500001 0.00500001 0 0
85.6453  -0.00500001 0.00500001 0 0
85.7453  -0.00500001 0.00500001 0 0
85.8453  -0.00500001 0.00500001 0 0
85.9453  -0.00500001 0.00500001 0 0
86.0452  -0.00500001 0.00500001 0 0
86.1452  -0.00500001 0.00500001 0 0
86.2452  -0.00500001 0.00500001 0 0
86.3452  -0.00500001 0.00500001 0 0
86.4452  -0.00500001 0.00500001 0 0
86.5452  -0.00500001 0.00500001 0 0
86.6452  -0.00500001 0.00500001 0 0
86.7452  -0.00500001 0.00500001 0 0
86.8452  -0.00500001 0.00500001 0 0
86.9451  -0.00500001 0.00500001 0 0
87.0451  -0.00500001 0.00500001 0 0
87.1451  -0.00500001 0.00500001 0 0
87.2451  -0.00500001 0.00500001 0 0
87.3451  -0.00500001 0.00500001 0 0
87.4451  -0.00500001 0.00500001 0 0
87.5451  -0.00500001 0.00500001 0 0
87.6451  -0.00500001 0.00500001 0 0
87.7451  -0.00500001 0.00500001 0 0
87.845  -0.00500001 0.00500001 0 0
87.945  -0.00500001 0.00500001 0 0
88.045  -0.00500001 0.00500001 0 0
88.145  -0.00500001 0.00500001 0 0
88.245  -0.00500001 0.00500001 0 0
88.345  -0.00500001 0.00500001 0 0
88.445  -0.00500001 0.00500001 0 0
88.545  -0.00500001 0.00500001 0 0
88.645  -0.00500001 0.00500001 0 0
88.7449  -0.00500001 0.00500001 0 0
88.8449  -0.00500001 0.00500001 0 0
88.9449  -0.00500001 0.00500001 0 0
89.0449  -0.00500001 0.00500001 0 0
89.1449  -0.00500001 0.00500001 0 0
89.2449  -0.00500001 0.00500001 0 0
89.3449  -0.00500001 0.00500001 0 0
89.4449  -0.00500001 0.00500001 0 0
89.5449  -0.00500001 0.00500001 0 0
89.6448  -0.00500001 0.00500001 0 0
89.7448  -0.00500001 0.00500001 0 0
89.8448  -0.00500001 0.00500001 0 0
89.9448  -0.00500001 0.00500001 0 0
90.0448  -0.00500001 0.00500001 0 0
90.1448  -0.00500001 0.00500001 0 0
90.2448  -0.00500001 0.00500001 0 0
90.3448  -0.00500001 0.00500001 0 0
90.4448  -0.00500001 0.00500001 0 0
90.5447  -0.00500001 0.00500001 0 0
90.6447  -0.00500001 0.00500001 0 0
90.7447  -0.00500001 0.00500001 0 0
90.8447  -0.00500001 0.00500001 0 0
90.9447  -0.00500001 0.00500001 0 0
91.0447  -0.00500001 0.00500001 0 0
91.1447  -0.00500001 0.00500001 0 0
91.2447  -0.00500001 0.00500001 0 0
91.3447  -0.00500001 0.00500001 0 0
91.4446  -0.00500001 0.00500001 0 0
91.5446  -0.00500001 0.00500001 0 0
91.6446  -0.00500001 0.00500001 0 0
91.7446  -0.00500001 0.00500001 0 0
91.8446  -0.00500001 0.00500001 0 0
91.9446  -0.00500001 0.00500001 0 0
92.0446  -0.00500001 0.00500001 0 0
92.1446  -0.00500001 0.00500001 0 0
92.2446  -0.00500001 0.00500001 0 0
92.3446  -0.00500001 0.00500001 0 0
92.4445  -0.00500001 0.00500001 0 0
92.5445  -0.00500001 0.00500001 0 0
92.6445  -0.00500001 0.00500001 0 0
92.7445  -0.00500001 0.00500001 0 0
92.8445  -0.00500001 0.00500001 0 0
92.9445  -0.00500001 0.00500001 0 0
93.0445  -0.00500001 0.00500001 0 0
93.1445  -0.00500001 0.00500001 0 0
93.2445  -0.00500001 0.00500001 0 0
93.3444  -0.00500001 0.00500001 0 0
93.4444  -0.00500001 0.00500001 0 0
93.5444  -0.00500001 0.00500001 0 0
93.6444  -0.00500001 0.00500001 0 0
93.7444  -0.00500001 0.00500001 0 0
93.8444  -0.00500001 0.00500001 0 0
93.9444  -0.00500001 0.00500001 0 0
94.0444  -0.00500001 0.00500001 0 0
94.1444  -0.00500001 0.00500001 0 0
94.2443  -0.00500001 0.00500001 0 0
94.3443  -0.00500001 0.00500001 0 0
94.4443  -0.00500001 0.00500001 0 0
94.5443  -0.00500001 0.00500001 0 0
94.6443  -0.00500001 0.00500001 0 0
94.7443  -0.00500001 0.00500001 0 0
94.8443  -0.00500001 0.00500001 0 0
94.9443  -0.00500001 0.00500001 0 0
95.0443  -0.00500001 0.00500001 0 0
95.1442  -0.00500001 0.00500001 0 0
95.2442  -0.00500001 0.00500001 0 0
95.3442  -0.00500001 0.00500001 0 0
95.4442  -0.00500001 0.00500001 0 0
95.5442  -0.00500001 0.00500001 0 0
95.6442  -0.00500001 0.00500001 0 0
95.7442  -0.00500001 0.00500001 0 0
95.8442  -0.00500001 0.00500001 0 0
95.9442  -0.00500001 0.00500001 0 0
96.0441  -0.00500001 0.00500001 0 0
96.1441  -0.00500001 0.00500001 0 0
96.2441  -0.00500001 0.00500001 0 0
96.3441  -0.00500001 0.00500001 0 0
96.4441  -0.00500001 0.00500001 0 0
96.5441  -0.00500001 0.00500001 0 0
96.6441  -0.00500001 0.00500001 0 0
96.7441  -0.00500001 0.00500001 0 0
96.8441  -0.00500001 0.00500001 0 0
96.944  -0.00500001 0.00500001 0 0
97.044  -0.00500001 0.00500001 0 0
97.144  -0.00500001 0.00500001 0 0
97.244  -0.00500001 0.00500001 0 0
97.344  -0.00500001 0.00500001 0 0
97.444  -0.00500001 0.00500001 0 0
97.544  -0.00500001 0.00500001 0 0
97.644  -0.00500001 0.00500001 0 0
97.744  -0.00500001 0.00500001 0 0
97.8439  -0.00500001 0.00500001 0 0
97.9439  -0.00500001 0.00500001 0 0
98.0439  -0.00500001 0.00500001 0 0
98.1439  -0.00500001 0.00500001 0 0
98.2439  -0.00500001 0.00500001 0 0
98.3439  -0.00500001 0.00500001 0 0
98.4439  -0.00500001 0.00500001 0 0
98.5439  -0.00500001 0.00500001 0 0
98.6439  -0.00500001 0.00500001 0 0
98.7439  -0.00500001 0.00500001 0 0
98.8438  -0.00500001 0.00500001 0 0
98.9438  -0.00500001 0.00500001 0 0
99.0438  -0.00500001 0.00500001 0 0
99.1438  -0.00500001 0.00500001 0 0
99.2438  -0.00500001 0.00500001 0 0
99.3438  -0.00500001 0.00500001 0 0
99.4438  -0.00500001 0.00500001 0 0
99.5438  -0.00500001 0.00500001 0 0
99.6438  -0.00500001 0.00500001 0 0
99.7437  -0.00500001 0.00500001 0 0
99.8437  -0.00500001 0.00500001 0 0
99.9437  -0.00500001 0.00500001 0 0
100.044  -0.00500001 0.00500001 0 0
100.144  -0.00500001 0.00500001 0 0
100.244  -0.00500001 0.00500001 0 0
100.344  -0.00500001 0.00500001 0 0
100.444  -0.00500001 0.00500001 0 0
100.544  -0.00500001 0.00500001 0 0
100.644  -0.00500001 0.00500001 0 0
100.744  -0.00500001 0.00500001 0 0
100.844  -0.00500001 0.00500001 0 0
100.944  -0.00500001 0.00500001 0 0
101.044  -0.00500001 0.00500001 0 0
101.144  -0.00500001 0.00500001 0 0
101.244  -0.00500001 0.00500001 0 0
101.344  -0.00500001 0.00500001 0 0
101.444  -0.00500001 0.00500001 0 0
101.544  -0.00500001 0.00500001 0 0
101.644  -0.00500001 0.00500001 0 0
101.744  -0.00500001 0.00500001 0 0
101.844  -0.00500001 0.00500001 0 0
101.944  -0.00500001 0.00500001 0 0
102.043  -0.00500001 0.00500001 0 0
102.143  -0.00500001 0.00500001 0 0
102.243  -0.00500001 0.00500001 0 0
102.343  -0.00500001 0.00500001 0 0
102.443  -0.00500001 0.00500001 0 0
102.543  -0.00500001 0.00500001 0 0
102.643  -0.00500001 0.00500001 0 0
102.743  -0.00500001 0.00500001 0 0
102.843  -0.00500001 0.00500001 0 0
102.943  -0.00500001 0.00500001 0 0
103.043  -0.00500001 0.00500001 0 0
103.143  -0.00500001 0.00500001 0 0
103.243  -0.00500001 0.00500001 0 0
103.343  -0.00500001 0.00500001 0 0
103.443  -0.00500001 0.00500001 0 0
103.543  -0.00500001 0.00500001 0 0
103.643  -0.00500001 0.00500001 0 0
103.743  -0.00500001 0.00500001 0 0
103.843  -0.00500001 0.00500001 0 0
103.943  -0.00500001 0.00500001 0 0
104.043  -0.00500001 0.00500001 0 0
104.143  -0.00500001 0.00500001 0 0
104.243  -0.00500001 0.00500001 0 0
104.343  -0.00500001 0.00500001 0 0
104.443  -0.00500001 0.00500001 0 0
104.543  -0.00500001 0.00500001 0 0
104.643  -0.00500001 0.00500001 0 0
104.743  -0.00500001 0.00500001 0 0
104.843  -0.00500001 0.00500001 0 0
104.943  -0.00500001 0.00500001 0 0
105.043  -0.00500001 0.00500001 0 0
105.143  -0.00500001 0.00500001 0 0
105.243  -0.00500001 0.00500001 0 0
105.343  -0.00500001 0.00500001 0 0
105.443  -0.00500001 0.00500001 0 0
105.543  -0.00500001 0.00500001 0 0
105.643  -0.00500001 0.00500001 0 0
105.743  -0.00500001 0.00500001 0 0
105.843  -0.00500001 0.00500001 0 0
105.943  -0.00500001 0.00500001 0 0
106.043  -0.00500001 0.00500001 0 0
106.143  -0.00500001 0.00500001 0 0
106.243  -0.00500001 0.00500001 0 0
106.343  -0.00500001 0.00500001 0 0
106.443  -0.00500001 0.00500001 0 0
106.543  -0.00500001 0.00500001 0 0
106.643  -0.00500001 0.00500001 0 0
106.743  -0.00500001 0.00500001 0 0
106.843  -0.00500001 0.00500001 0 0
106.943  -0.00500001 0.00500001 0 0
107.043  -0.00500001 0.00500001 0 0
107.143  -0.00500001 0.00500001 0 0
107.243  -0.00500001 0.00500001 0 0
107.343  -0.00500001 0.00500001 0 0
107.443  -0.00500001 0.00500001 0 0
107.543  -0.00500001 0.00500001 0 0
107.643  -0.00500001 0.00500001 0 0
107.743  -0.00500001 0.00500001 0 0
107.843  -0.00500001 0.00500001 0 0
107.943  -0.00500001 0.00500001 0 0
108.043  -0.00500001 0.00500001 0 0
108.143  -0.00500001 0.00500001 0 0
108.243  -0.00500001 0.00500001 0 0
108.343  -0.00500001 0.00500001 0 0
108.443  -0.00500001 0.00500001 0 0
108.543  -0.00500001 0.00500001 0 0
108.643  -0.00500001 0.00500001 0 0
108.743  -0.00500001 0.00500001 0 0
108.843  -0.00500001 0.00500001 0 0
108.943  -0.00500001 0.00500001 0 0
109.043  -0.00500001 0.00500001 0 0
109.143  -0.00500001 0.00500001 0 0
109.243  -0.00500001 0.00500001 0 0
109.343  -0.00500001 0.00500001 0 0
109.443  -0.00500001 0.00500001 0 0
109.543  -0.00500001 0.00500001 0 0
109.643  -0.00500001 0.00500001 0 0
109.743  -0.00500001 0.00500001 0 0
109.843  -0.00500001 0.00500001 0 0
109.943  -0.00500001 0.00500001 0 0
110.043  -0.00500001 0.00500001 0 0
110.143  -0.00500001 0.00500001 0 0
110.243  -0.00500001 0.00500001 0 0
110.343  -0.00500001 0.00500001 0 0
110.443  -0.00500001 0.00500001 0 0
110.543  -0.00500001 0.00500001 0 0
110.643  -0.00500001 0.00500001 0 0
110.743  -0.00500001 0.00500001 0 0
110.843  -0.00500001 0.00500001 0 0
110.943  -0.00500001 0.00500001 0 0
111.043  -0.00500001 0.00500001 0 0
111.142  -0.00500001 0.00500001 0 0
111.242  -0.00500001 0.00500001 0 0
111.342  -0.00500001 0.00500001 0 0
111.442  -0.00500001 0.00500001 0 0
111.542  -0.00500001 0.00500001 0 0
111.642  -0.00500001 0.00500001 0 0
111.742  -0.00500001 0.00500001 0 0
111.842  -0.00500001 0.00500001 0 0
111.942  -0.00500001 0.00500001 0 0
112.042  -0.00500001 0.00500001 0 0
112.142  -0.00500001 0.00500001 0 0
112.242  -0.00500001 0.00500001 0 0
112.342  -0.00500001 0.00500001 0 0
112.442  -0.00500001 0.00500001 0 0
112.542  -0.00500001 0.00500001 0 0
112.642  -0.00500001 0.00500001 0 0
112.742  -0.00500001 0.00500001 0 0
112.842  -0.00500001 0.00500001 0 0
112.942  -0.00500001 0.00500001 0 0
113.042  -0.00500001 0.00500001 0 0
113.142  -0.00500001 0.00500001 0 0
113.242  -0.00500001 0.00500001 0 0
113.342  -0.00500001 0.00500001 0 0
113.442  -0.00500001 0.00500001 0 0
113.542  -0.00500001 0.00500001 0 0
113.642  -0.00500001 0.00500001 0 0
113.742  -0.00500001 0.00500001 0 0
113.842  -0.00500001 0.00500001 0 0
113.942  -0.00500001 0.00500001 0 0
114.042  -0.00500001 0.00500001 0 0
114.142  -0.00500001 0.00500001 0 0
114.242  -0.00500001 0.00500001 0 0
114.342  -0.00500001 0.00500001 0 0
114.442  -0.00500001 0.00500001 0 0
114.542  -0.00500001 0.00500001 0 0
114.642  -0.00500001 0.00500001 0 0
114.742  -0.00500001 0.00500001 0 0
114.842  -0.00500001 0.00500001 0 0
114.942  -0.00500001 0.00500001 0 0
115.042  -0.00500001 0.00500001 0 0
115.142  -0.00500001 0.00500001 0 0
115.242  -0.00500001 0.00500001 0 0
115.342  -0.00500001 0.00500001 0 0
115.442  -0.00500001 0.00500001 0 0
115.542  -0.00500001 0.00500001 0 0
115.642  -0.00500001 0.00500001 0 0
115.742  -0.00500001 0.00500001 0 0
115.842  -0.00500001 0.00500001 0 0
115.942  -0.00500001 0.00500001 0 0
116.042  -0.00500001 0.00500001 0 0
116.142  -0.00500001 0.00500001 0 0
116.242  -0.00500001 0.00500001 0 0
116.342  -0.00500001 0.00500001 0 0
116.442  -0.00500001 0.00500001 0 0
116.542  -0.00500001 0.00500001 0 0
116.642  -0.00500001 0.00500001 0 0
116.742  -0.00500001 0.00500001 0 0
116.842  -0.00500001 0.00500001 0 0
116.942  -0.00500001 0.00500001 0 0
117.042  -0.00500001 0.00500001 0 0
117.142  -0.00500001 0.00500001 0 0
117.242  -0.00500001 0.00500001 0 0
117.342  -0.00500001 0.00500001 0 0
117.442  -0.00500001 0.00500001 0 0
117.542  -0.00500001 0.00500001 0 0
117.642  -0.00500001 0.00500001 0 0
117.742  -0.00500001 0.00500001 0 0
117.842  -0.00500001 0.00500001 0 0
117.942  -0.00500001 0.00500001 0 0
118.042  -0.00500001 0.00500001 0 0
118.142  -0.00500001 0.00500001 0 0
118.242  -0.00500001 0.00500001 0 0
118.342  -0.00500001 0.00500001 0 0
118.442  -0.00500001 0.00500001 0 0
118.542  -0.00500001 0.00500001 0 0
118.642  -0.00500001 0.00500001 0 0
118.742  -0.00500001 0.00500001 0 0
118.842  -0.00500001 0.00500001 0 0
118.942  -0.00500001 0.00500001 0 0
119.042  -0.00500001 0.00500001 0 0
119.142  -0.00500001 0.00500001 0 0
119.242  -0.00500001 0.00500001 0 0
119.342  -0.00500001 0.00500001 0 0
119.442  -0.00500001 0.00500001 0 0
119.542  -0.00500001 0.00500001 0 0
119.642  -0.00500001 0.00500001 0 0
119.742  -0.00500001 0.00500001 0 0
119.842  -0.00500001 0.00500001 0 0
119.942  -0.00500001 0.00500001 0 0
120.042  -0.00500001 0.00500001 0 0
120.142  -0.00500001 0.00500001 0 0
120.242  -0.00500001 0.00500001 0 0
120.341  -0.00500001 0.00500001 0 0
120.441  -0.00500001 0.00500001 0 0
120.541  -0.00500001 0.00500001 0 0
120.641  -0.00500001 0.00500001 0 0
120.741  -0.00500001 0.00500001 0 0
120.841  -0.00500001 0.00500001 0 0
120.941  -0.00500001 0.00500001 0 0
121.041  -0.00500001 0.00500001 0 0
121.141  -0.00500001 0.00500001 0 0
121.241  -0.00500001 0.00500001 0 0
121.341  -0.00500001 0.00500001 0 0
121.441  -0.00500001 0.00500001 0 0
121.541  -0.00500001 0.00500001 0 0
121.641  -0.00500001 0.00500001 0 0
121.741  -0.00500001 0.00500001 0 0
121.841  -0.00500001 0.00500001 0 0
121.941  -0.00500001 0.00500001 0 0
122.041  -0.00500001 0.00500001 0 0
122.141  -0.00500001 0.00500001 0 0
122.241  -0.00500001 0.00500001 0 0
122.341  -0.00500001 0.00500001 0 0
122.441  -0.00500001 0.00500001 0 0
122.541  -0.00500001 0.00500001 0 0
122.641  -0.00500001 0.00500001 0 0
122.741  -0.00500001 0.00500001 0 0
122.841  -0.00500001 0.00500001 0 0
122.941  -0.00500001 0.00500001 0 0
123.041  -0.00500001 0.00500001 0 0
123.141  -0.00500001 0.00500001 0 0
123.241  -0.00500001 0.00500001 0 0
123.341  -0.00500001 0.00500001 0 0
123.441  -0.00500001 0.00500001 0 0
123.541  -0.00500001 0.00500001 0 0
123.641  -0.00500001 0.00500001 0 0
123.741  -0.00500001 0.00500001 0 0
123.841  -0.00500001 0.00500001 0 0
123.941  -0.00500001 0.00500001 0 0
124.041  -0.00500001 0.00500001 0 0
124.141  -0.00500001 0.00500001 0 0
124.241  -0.00500001 0.00500001 0 0
124.341  -0.00500001 0.00500001 0 0
124.441  -0.00500001 0.00500001 0 0
124.541  -0.00500001 0.00500001 0 0
124.641  -0.00500001 0.00500001 0 0
