#Time TotalMass(kg) flux(x0) flux(x1) flux(y0) flux(y1)
212.431 3.04865 -0.00500001 8.55993e-63 0 0
212.531 3.05008 -0.00500001 8.64051e-63 0 0
212.631 3.05152 -0.00500001 8.72181e-63 0 0
212.731 3.05295 -0.00500001 8.80384e-63 0 0
212.831 3.05439 -0.00500001 8.88659e-63 0 0
212.931 3.05582 -0.00500001 8.97009e-63 0 0
213.031 3.05726 -0.00500001 9.05433e-63 0 0
213.131 3.05869 -0.00500001 9.13932e-63 0 0
213.231 3.06013 -0.00500001 9.22507e-63 0 0
213.331 3.06156 -0.00500001 9.31159e-63 0 0
213.431 3.06299 -0.00500001 9.39887e-63 0 0
213.531 3.06443 -0.00500001 9.48693e-63 0 0
213.631 3.06586 -0.00500001 9.57578e-63 0 0
213.731 3.0673 -0.00500001 9.66541e-63 0 0
213.831 3.06873 -0.00500001 9.75585e-63 0 0
213.931 3.07017 -0.00500001 9.84708e-63 0 0
214.031 3.0716 -0.00500001 9.93913e-63 0 0
214.131 3.07304 -0.00500001 1.0032e-62 0 0
214.231 3.07447 -0.00500001 1.01257e-62 0 0
214.331 3.07591 -0.00500001 1.02202e-62 0 0
214.431 3.07734 -0.00500001 1.03155e-62 0 0
214.531 3.07878 -0.00500001 1.04117e-62 0 0
214.631 3.08021 -0.00500001 1.05088e-62 0 0
214.731 3.08165 -0.00500001 1.06067e-62 0 0
214.831 3.08308 -0.00500001 1.07055e-62 0 0
214.931 3.08452 -0.00500001 1.08051e-62 0 0
215.031 3.08595 -0.00500001 1.09057e-62 0 0
215.131 3.08739 -0.00500001 1.10071e-62 0 0
215.231 3.08882 -0.00500001 1.11094e-62 0 0
215.331 3.09026 -0.00500001 1.12126e-62 0 0
215.431 3.09169 -0.00500001 1.13167e-62 0 0
215.531 3.09313 -0.00500001 1.14218e-62 0 0
215.631 3.09456 -0.00500001 1.15278e-62 0 0
215.731 3.096 -0.00500001 1.16347e-62 0 0
215.831 3.09743 -0.00500001 1.17425e-62 0 0
215.931 3.09887 -0.00500001 1.18513e-62 0 0
216.031 3.1003 -0.00500001 1.19611e-62 0 0
216.131 3.10174 -0.00500001 1.20718e-62 0 0
216.231 3.10317 -0.00500001 1.21835e-62 0 0
216.331 3.10461 -0.00500001 1.22961e-62 0 0
216.431 3.10604 -0.00500001 1.24098e-62 0 0
216.531 3.10748 -0.00500001 1.25245e-62 0 0
216.631 3.10891 -0.00500001 1.26401e-62 0 0
216.731 3.11035 -0.00500001 1.27568e-62 0 0
216.831 3.11178 -0.00500001 1.28745e-62 0 0
216.931 3.11322 -0.00500001 1.29933e-62 0 0
217.031 3.11465 -0.00500001 1.3113e-62 0 0
217.131 3.11609 -0.00500001 1.32338e-62 0 0
217.231 3.11752 -0.00500001 1.33557e-62 0 0
217.331 3.11896 -0.00500001 1.34787e-62 0 0
217.431 3.12039 -0.00500001 1.36027e-62 0 0
217.531 3.12183 -0.00500001 1.37278e-62 0 0
217.631 3.12326 -0.00500001 1.3854e-62 0 0
217.731 3.1247 -0.00500001 1.39813e-62 0 0
217.831 3.12613 -0.00500001 1.41097e-62 0 0
217.931 3.12757 -0.00500001 1.42392e-62 0 0
218.031 3.129 -0.00500001 1.43699e-62 0 0
218.131 3.13044 -0.00500001 1.45017e-62 0 0
218.231 3.13187 -0.00500001 1.46346e-62 0 0
218.331 3.13331 -0.00500001 1.47687e-62 0 0
218.431 3.13474 -0.00500001 1.4904e-62 0 0
218.531 3.13618 -0.00500001 1.50404e-62 0 0
218.631 3.13761 -0.00500001 1.51781e-62 0 0
218.731 3.13905 -0.00500001 1.53169e-62 0 0
218.831 3.14048 -0.00500001 1.54569e-62 0 0
218.931 3.14191 -0.00500001 1.55982e-62 0 0
219.031 3.14335 -0.00500001 1.57407e-62 0 0
219.131 3.14478 -0.00500001 1.58844e-62 0 0
219.231 3.14622 -0.00500001 1.60293e-62 0 0
219.331 3.14765 -0.00500001 1.61755e-62 0 0
219.431 3.14909 -0.00500001 1.6323e-62 0 0
219.531 3.15052 -0.00500001 1.64718e-62 0 0
219.631 3.15196 -0.00500001 1.66218e-62 0 0
219.731 3.15339 -0.00500001 1.67731e-62 0 0
219.831 3.15483 -0.00500001 1.69258e-62 0 0
219.931 3.15626 -0.00500001 1.70798e-62 0 0
220.031 3.1577 -0.00500001 1.7235e-62 0 0
220.131 3.15913 -0.00500001 1.73917e-62 0 0
220.231 3.16057 -0.00500001 1.75497e-62 0 0
220.331 3.162 -0.00500001 1.7709e-62 0 0
220.431 3.16344 -0.00500001 1.78698e-62 0 0
220.531 3.16487 -0.00500001 1.80319e-62 0 0
220.631 3.16631 -0.00500001 1.81954e-62 0 0
220.731 3.16774 -0.00500001 1.83603e-62 0 0
220.831 3.16918 -0.00500001 1.85266e-62 0 0
220.93 3.17061 -0.00500001 1.86944e-62 0 0
221.03 3.17205 -0.00500001 1.88636e-62 0 0
221.13 3.17348 -0.00500001 1.90343e-62 0 0
221.23 3.17492 -0.00500001 1.92064e-62 0 0
221.33 3.17635 -0.00500001 1.938e-62 0 0
221.43 3.17779 -0.00500001 1.95551e-62 0 0
221.53 3.17922 -0.00500001 1.97317e-62 0 0
221.63 3.18066 -0.00500001 1.99098e-62 0 0
221.73 3.18209 -0.00500001 2.00894e-62 0 0
221.83 3.18353 -0.00500001 2.02706e-62 0 0
221.93 3.18496 -0.00500001 2.04534e-62 0 0
222.03 3.1864 -0.00500001 2.06377e-62 0 0
222.13 3.18783 -0.00500001 2.08235e-62 0 0
222.23 3.18927 -0.00500001 2.1011e-62 0 0
222.33 3.1907 -0.00500001 2.12001e-62 0 0
222.43 3.19214 -0.00500001 2.13907e-62 0 0
222.53 3.19357 -0.00500001 2.1583e-62 0 0
222.63 3.19501 -0.00500001 2.1777e-62 0 0
222.73 3.19644 -0.00500001 2.19726e-62 0 0
222.83 3.19788 -0.00500001 2.21699e-62 0 0
222.93 3.19931 -0.00500001 2.23688e-62 0 0
223.03 3.20075 -0.00500001 2.25695e-62 0 0
223.13 3.20218 -0.00500001 2.27718e-62 0 0
223.23 3.20362 -0.00500001 2.29759e-62 0 0
223.33 3.20505 -0.00500001 2.31817e-62 0 0
223.43 3.20649 -0.00500001 2.33893e-62 0 0
223.53 3.20792 -0.00500001 2.35986e-62 0 0
223.63 3.20936 -0.00500001 2.38098e-62 0 0
223.73 3.21079 -0.00500001 2.40227e-62 0 0
223.83 3.21223 -0.00500001 2.42374e-62 0 0
223.93 3.21366 -0.00500001 2.44539e-62 0 0
224.03 3.21509 -0.00500001 2.46723e-62 0 0
224.13 3.21653 -0.00500001 2.48925e-62 0 0
224.23 3.21796 -0.00500001 2.51146e-62 0 0
224.33 3.2194 -0.00500001 2.53386e-62 0 0
224.43 3.22083 -0.00500001 2.55645e-62 0 0
224.53 3.22227 -0.00500001 2.57922e-62 0 0
224.63 3.2237 -0.00500001 2.60219e-62 0 0
224.73 3.22514 -0.00500001 2.62536e-62 0 0
224.83 3.22657 -0.00500001 2.64872e-62 0 0
224.93 3.22801 -0.00500001 2.67228e-62 0 0
225.03 3.22944 -0.00500001 2.69604e-62 0 0
225.13 3.23088 -0.00500001 2.72e-62 0 0
225.23 3.23231 -0.00500001 2.74416e-62 0 0
225.33 3.23375 -0.00500001 2.76852e-62 0 0
225.43 3.23518 -0.00500001 2.79309e-62 0 0
225.53 3.23662 -0.00500001 2.81787e-62 0 0
225.63 3.23805 -0.00500001 2.84285e-62 0 0
225.73 3.23949 -0.00500001 2.86805e-62 0 0
225.83 3.24092 -0.00500001 2.89345e-62 0 0
225.93 3.24236 -0.00500001 2.91907e-62 0 0
226.03 3.24379 -0.00500001 2.94491e-62 0 0
226.13 3.24523 -0.00500001 2.97097e-62 0 0
226.23 3.24666 -0.00500001 2.99724e-62 0 0
226.33 3.2481 -0.00500001 3.02373e-62 0 0
226.43 3.24953 -0.00500001 3.05045e-62 0 0
226.53 3.25097 -0.00500001 3.07739e-62 0 0
226.63 3.2524 -0.00500001 3.10455e-62 0 0
226.73 3.25384 -0.00500001 3.13195e-62 0 0
226.83 3.25527 -0.00500001 3.15957e-62 0 0
226.93 3.25671 -0.00500001 3.18742e-62 0 0
227.03 3.25814 -0.00500001 3.21551e-62 0 0
227.13 3.25958 -0.00500001 3.24383e-62 0 0
227.23 3.26101 -0.00500001 3.27239e-62 0 0
227.33 3.26245 -0.00500001 3.30119e-62 0 0
227.43 3.26388 -0.00500001 3.33023e-62 0 0
227.53 3.26532 -0.00500001 3.35951e-62 0 0
227.63 3.26675 -0.00500001 3.38904e-62 0 0
227.73 3.26819 -0.00500001 3.41881e-62 0 0
227.83 3.26962 -0.00500001 3.44883e-62 0 0
227.93 3.27106 -0.00500001 3.4791e-62 0 0
228.03 3.27249 -0.00500001 3.50963e-62 0 0
228.13 3.27393 -0.00500001 3.5404e-62 0 0
228.23 3.27536 -0.00500001 3.57144e-62 0 0
228.33 3.2768 -0.00500001 3.60273e-62 0 0
228.43 3.27823 -0.00500001 3.63428e-62 0 0
228.53 3.27967 -0.00500001 3.6661e-62 0 0
228.63 3.2811 -0.00500001 3.69818e-62 0 0
228.73 3.28254 -0.00500001 3.73052e-62 0 0
228.83 3.28397 -0.00500001 3.76314e-62 0 0
228.93 3.28541 -0.00500001 3.79602e-62 0 0
229.03 3.28684 -0.00500001 3.82918e-62 0 0
229.13 3.28828 -0.00500001 3.86261e-62 0 0
229.23 3.28971 -0.00500001 3.89632e-62 0 0
229.33 3.29114 -0.00500001 3.93031e-62 0 0
229.43 3.29258 -0.00500001 3.96459e-62 0 0
229.53 3.29401 -0.00500001 3.99914e-62 0 0
229.63 3.29545 -0.00500001 4.03398e-62 0 0
229.73 3.29688 -0.00500001 4.06911e-62 0 0
229.83 3.29832 -0.00500001 4.10453e-62 0 0
229.93 3.29975 -0.00500001 4.14024e-62 0 0
230.03 3.30119 -0.00500001 4.17625e-62 0 0
230.129 3.30262 -0.00500001 4.21256e-62 0 0
230.229 3.30406 -0.00500001 4.24916e-62 0 0
230.329 3.30549 -0.00500001 4.28607e-62 0 0
230.429 3.30693 -0.00500001 4.32328e-62 0 0
230.529 3.30836 -0.00500001 4.3608e-62 0 0
230.629 3.3098 -0.00500001 4.39863e-62 0 0
230.729 3.31123 -0.00500001 4.43677e-62 0 0
230.829 3.31267 -0.00500001 4.47522e-62 0 0
230.929 3.3141 -0.00500001 4.51399e-62 0 0
231.029 3.31554 -0.00500001 4.55308e-62 0 0
231.129 3.31697 -0.00500001 4.59249e-62 0 0
231.229 3.31841 -0.00500001 4.63222e-62 0 0
231.329 3.31984 -0.00500001 4.67228e-62 0 0
231.429 3.32128 -0.00500001 4.71267e-62 0 0
231.529 3.32271 -0.00500001 4.75339e-62 0 0
231.629 3.32415 -0.00500001 4.79444e-62 0 0
231.729 3.32558 -0.00500001 4.83583e-62 0 0
231.829 3.32702 -0.00500001 4.87757e-62 0 0
231.929 3.32845 -0.00500001 4.91964e-62 0 0
232.029 3.32989 -0.00500001 4.96206e-62 0 0
232.129 3.33132 -0.00500001 5.00482e-62 0 0
232.229 3.33276 -0.00500001 5.04793e-62 0 0
232.329 3.33419 -0.00500001 5.0914e-62 0 0
232.429 3.33563 -0.00500001 5.13522e-62 0 0
232.529 3.33706 -0.00500001 5.17941e-62 0 0
232.629 3.3385 -0.00500001 5.22395e-62 0 0
232.729 3.33993 -0.00500001 5.26885e-62 0 0
232.829 3.34137 -0.00500001 5.31412e-62 0 0
232.929 3.3428 -0.00500001 5.35977e-62 0 0
233.029 3.34424 -0.00500001 5.40578e-62 0 0
233.129 3.34567 -0.00500001 5.45217e-62 0 0
233.229 3.34711 -0.00500001 5.49894e-62 0 0
233.329 3.34854 -0.00500001 5.54608e-62 0 0
233.429 3.34998 -0.00500001 5.59361e-62 0 0
233.529 3.35141 -0.00500001 5.64153e-62 0 0
233.629 3.35285 -0.00500001 5.68984e-62 0 0
233.729 3.35428 -0.00500001 5.73854e-62 0 0
233.829 3.35572 -0.00500001 5.78764e-62 0 0
233.929 3.35715 -0.00500001 5.83714e-62 0 0
234.029 3.35859 -0.00500001 5.88703e-62 0 0
234.129 3.36002 -0.00500001 5.93734e-62 0 0
234.229 3.36145 -0.00500001 5.98805e-62 0 0
234.329 3.36289 -0.00500001 6.03917e-62 0 0
234.429 3.36432 -0.00500001 6.09071e-62 0 0
234.529 3.36576 -0.00500001 6.14266e-62 0 0
234.629 3.36719 -0.00500001 6.19503e-62 0 0
234.729 3.36863 -0.00500001 6.24783e-62 0 0
234.829 3.37006 -0.00500001 6.30106e-62 0 0
234.929 3.3715 -0.00500001 6.35472e-62 0 0
235.029 3.37293 -0.00500001 6.40881e-62 0 0
235.129 3.37437 -0.00500001 6.46334e-62 0 0
235.229 3.3758 -0.00500001 6.51831e-62 0 0
235.329 3.37724 -0.00500001 6.57372e-62 0 0
235.429 3.37867 -0.00500001 6.62958e-62 0 0
235.529 3.38011 -0.00500001 6.68589e-62 0 0
235.629 3.38154 -0.00500001 6.74265e-62 0 0
235.729 3.38298 -0.00500001 6.79988e-62 0 0
235.829 3.38441 -0.00500001 6.85756e-62 0 0
235.929 3.38585 -0.00500001 6.91571e-62 0 0
236.029 3.38728 -0.00500001 6.97432e-62 0 0
236.129 3.38872 -0.00500001 7.03341e-62 0 0
236.229 3.39015 -0.00500001 7.09298e-62 0 0
236.329 3.39159 -0.00500001 7.15302e-62 0 0
236.429 3.39302 -0.00500001 7.21354e-62 0 0
236.529 3.39446 -0.00500001 7.27456e-62 0 0
236.629 3.39589 -0.00500001 7.33606e-62 0 0
236.729 3.39733 -0.00500001 7.39805e-62 0 0
236.829 3.39876 -0.00500001 7.46055e-62 0 0
236.929 3.4002 -0.00500001 7.52354e-62 0 0
237.029 3.40163 -0.00500001 7.58704e-62 0 0
237.129 3.40307 -0.00500001 7.65105e-62 0 0
237.229 3.4045 -0.00500001 7.71557e-62 0 0
237.329 3.40594 -0.00500001 7.78061e-62 0 0
237.429 3.40737 -0.00500001 7.84617e-62 0 0
237.529 3.40881 -0.00500001 7.91225e-62 0 0
237.629 3.41024 -0.00500001 7.97886e-62 0 0
237.729 3.41168 -0.00500001 8.046e-62 0 0
237.829 3.41311 -0.00500001 8.11368e-62 0 0
237.929 3.41455 -0.00500001 8.18191e-62 0 0
238.029 3.41598 -0.00500001 8.25067e-62 0 0
238.129 3.41742 -0.00500001 8.31999e-62 0 0
238.229 3.41885 -0.00500001 8.38985e-62 0 0
238.329 3.42029 -0.00500001 8.46028e-62 0 0
238.429 3.42172 -0.00500001 8.53126e-62 0 0
238.529 3.42316 -0.00500001 8.60282e-62 0 0
238.629 3.42459 -0.00500001 8.67494e-62 0 0
238.729 3.42603 -0.00500001 8.74763e-62 0 0
238.829 3.42746 -0.00500001 8.82091e-62 0 0
238.929 3.4289 -0.00500001 8.89476e-62 0 0
239.029 3.43033 -0.00500001 8.96921e-62 0 0
239.129 3.43176 -0.00500001 9.04424e-62 0 0
239.228 3.4332 -0.00500001 9.11988e-62 0 0
239.328 3.43463 -0.00500001 9.19611e-62 0 0
239.428 3.43607 -0.00500001 9.27295e-62 0 0
239.528 3.4375 -0.00500001 9.35039e-62 0 0
239.628 3.43894 -0.00500001 9.42845e-62 0 0
239.728 3.44037 -0.00500001 9.50713e-62 0 0
239.828 3.44181 -0.00500001 9.58644e-62 0 0
239.928 3.44324 -0.00500001 9.66637e-62 0 0
240.028 3.44468 -0.00500001 9.74694e-62 0 0
240.128 3.44611 -0.00500001 9.82814e-62 0 0
240.228 3.44755 -0.00500001 9.90998e-62 0 0
240.328 3.44898 -0.00500001 9.99248e-62 0 0
240.428 3.45042 -0.00500001 1.00756e-61 0 0
240.528 3.45185 -0.00500001 1.01594e-61 0 0
240.628 3.45329 -0.00500001 1.02439e-61 0 0
240.728 3.45472 -0.00500001 1.0329e-61 0 0
240.828 3.45616 -0.00500001 1.04148e-61 0 0
240.928 3.45759 -0.00500001 1.05013e-61 0 0
241.028 3.45903 -0.00500001 1.05885e-61 0 0
241.128 3.46046 -0.00500001 1.06763e-61 0 0
241.228 3.4619 -0.00500001 1.07648e-61 0 0
241.328 3.46333 -0.00500001 1.08541e-61 0 0
241.428 3.46477 -0.00500001 1.0944e-61 0 0
241.528 3.4662 -0.00500001 1.10347e-61 0 0
241.628 3.46764 -0.00500001 1.1126e-61 0 0
241.728 3.46907 -0.00500001 1.12181e-61 0 0
241.828 3.47051 -0.00500001 1.13109e-61 0 0
241.928 3.47194 -0.00500001 1.14044e-61 0 0
242.028 3.47338 -0.00500001 1.14987e-61 0 0
242.128 3.47481 -0.00500001 1.15937e-61 0 0
242.228 3.47625 -0.00500001 1.16895e-61 0 0
242.328 3.47768 -0.00500001 1.1786e-61 0 0
242.428 3.47912 -0.00500001 1.18832e-61 0 0
242.528 3.48055 -0.00500001 1.19812e-61 0 0
242.628 3.48199 -0.00500001 1.208e-61 0 0
242.728 3.48342 -0.00500001 1.21796e-61 0 0
242.828 3.48486 -0.00500001 1.22799e-61 0 0
242.928 3.48629 -0.00500001 1.23811e-61 0 0
243.028 3.48773 -0.00500001 1.2483e-61 0 0
243.128 3.48916 -0.00500001 1.25857e-61 0 0
243.228 3.4906 -0.00500001 1.26892e-61 0 0
243.328 3.49203 -0.00500001 1.27935e-61 0 0
243.428 3.49347 -0.00500001 1.28987e-61 0 0
243.528 3.4949 -0.00500001 1.30046e-61 0 0
243.628 3.49634 -0.00500001 1.31114e-61 0 0
243.728 3.49777 -0.00500001 1.3219e-61 0 0
243.828 3.4992 -0.00500001 1.33275e-61 0 0
243.928 3.50064 -0.00500001 1.34368e-61 0 0
244.028 3.50207 -0.00500001 1.35469e-61 0 0
244.128 3.50351 -0.00500001 1.36579e-61 0 0
244.228 3.50494 -0.00500001 1.37698e-61 0 0
244.328 3.50638 -0.00500001 1.38826e-61 0 0
244.428 3.50781 -0.00500001 1.39962e-61 0 0
244.528 3.50925 -0.00500001 1.41107e-61 0 0
244.628 3.51068 -0.00500001 1.42261e-61 0 0
244.728 3.51212 -0.00500001 1.43424e-61 0 0
244.828 3.51355 -0.00500001 1.44596e-61 0 0
244.928 3.51499 -0.00500001 1.45777e-61 0 0
245.028 3.51642 -0.00500001 1.46967e-61 0 0
245.128 3.51786 -0.00500001 1.48166e-61 0 0
245.228 3.51929 -0.00500001 1.49375e-61 0 0
245.328 3.52073 -0.00500001 1.50593e-61 0 0
245.428 3.52216 -0.00500001 1.51821e-61 0 0
245.528 3.5236 -0.00500001 1.53058e-61 0 0
245.628 3.52503 -0.00500001 1.54304e-61 0 0
245.728 3.52647 -0.00500001 1.5556e-61 0 0
245.828 3.5279 -0.00500001 1.56826e-61 0 0
245.928 3.52934 -0.00500001 1.58102e-61 0 0
246.028 3.53077 -0.00500001 1.59388e-61 0 0
246.128 3.53221 -0.00500001 1.60683e-61 0 0
246.228 3.53364 -0.00500001 1.61989e-61 0 0
246.328 3.53508 -0.00500001 1.63304e-61 0 0
246.428 3.53651 -0.00500001 1.6463e-61 0 0
246.528 3.53795 -0.00500001 1.65966e-61 0 0
246.628 3.53938 -0.00500001 1.67312e-61 0 0
246.728 3.54082 -0.00500001 1.68669e-61 0 0
246.828 3.54225 -0.00500001 1.70036e-61 0 0
246.928 3.54369 -0.00500001 1.71413e-61 0 0
247.028 3.54512 -0.00500001 1.72801e-61 0 0
247.128 3.54656 -0.00500001 1.742e-61 0 0
247.228 3.54799 -0.00500001 1.7561e-61 0 0
247.328 3.54943 -0.00500001 1.7703e-61 0 0
247.428 3.55086 -0.00500001 1.78461e-61 0 0
247.528 3.5523 -0.00500001 1.79904e-61 0 0
247.628 3.55373 -0.00500001 1.81357e-61 0 0
247.728 3.55517 -0.00500001 1.82822e-61 0 0
247.828 3.5566 -0.00500001 1.84297e-61 0 0
247.928 3.55804 -0.00500001 1.85784e-61 0 0
248.028 3.55947 -0.00500001 1.87283e-61 0 0
248.128 3.56091 -0.00500001 1.88793e-61 0 0
248.228 3.56234 -0.00500001 1.90314e-61 0 0
248.328 3.56378 -0.00500001 1.91848e-61 0 0
248.427 3.56521 -0.00500001 1.93392e-61 0 0
248.527 3.56664 -0.00500001 1.94949e-61 0 0
248.627 3.56808 -0.00500001 1.96518e-61 0 0
248.727 3.56951 -0.00500001 1.98098e-61 0 0
248.827 3.57095 -0.00500001 1.99691e-61 0 0
248.927 3.57238 -0.00500001 2.01296e-61 0 0
249.027 3.57382 -0.00500001 2.02913e-61 0 0
249.127 3.57525 -0.00500001 2.04542e-61 0 0
249.227 3.57669 -0.00500001 2.06184e-61 0 0
249.327 3.57812 -0.00500001 2.07838e-61 0 0
249.427 3.57956 -0.00500001 2.09505e-61 0 0
249.527 3.58099 -0.00500001 2.11185e-61 0 0
249.627 3.58243 -0.00500001 2.12877e-61 0 0
249.727 3.58386 -0.00500001 2.14583e-61 0 0
249.827 3.5853 -0.00500001 2.16301e-61 0 0
249.927 3.58673 -0.00500001 2.18032e-61 0 0
250.027 3.58817 -0.00500001 2.19777e-61 0 0
250.127 3.5896 -0.00500001 2.21535e-61 0 0
250.227 3.59104 -0.00500001 2.23306e-61 0 0
250.327 3.59247 -0.00500001 2.2509e-61 0 0
250.427 3.59391 -0.00500001 2.26888e-61 0 0
250.527 3.59534 -0.00500001 2.287e-61 0 0
250.627 3.59678 -0.00500001 2.30525e-61 0 0
250.727 3.59821 -0.00500001 2.32365e-61 0 0
250.827 3.59965 -0.00500001 2.34218e-61 0 0
250.927 3.60108 -0.00500001 2.36085e-61 0 0
251.027 3.60252 -0.00500001 2.37967e-61 0 0
251.127 3.60395 -0.00500001 2.39862e-61 0 0
251.227 3.60539 -0.00500001 2.41772e-61 0 0
251.327 3.60682 -0.00500001 2.43697e-61 0 0
251.427 3.60826 -0.00500001 2.45636e-61 0 0
251.527 3.60969 -0.00500001 2.47589e-61 0 0
251.627 3.61113 -0.00500001 2.49558e-61 0 0
251.727 3.61256 -0.00500001 2.51541e-61 0 0
251.827 3.614 -0.00500001 2.53539e-61 0 0
251.927 3.61543 -0.00500001 2.55553e-61 0 0
252.027 3.61687 -0.00500001 2.57581e-61 0 0
252.127 3.6183 -0.00500001 2.59625e-61 0 0
252.227 3.61974 -0.00500001 2.61684e-61 0 0
252.327 3.62117 -0.00500001 2.63759e-61 0 0
252.427 3.62261 -0.00500001 2.65849e-61 0 0
252.527 3.62404 -0.00500001 2.67955e-61 0 0
252.627 3.62548 -0.00500001 2.70077e-61 0 0
252.727 3.62691 -0.00500001 2.72215e-61 0 0
252.827 3.62835 -0.00500001 2.74368e-61 0 0
252.927 3.62978 -0.00500001 2.76538e-61 0 0
253.027 3.63121 -0.00500001 2.78725e-61 0 0
253.127 3.63265 -0.00500001 2.80928e-61 0 0
253.227 3.63408 -0.00500001 2.83147e-61 0 0
253.327 3.63552 -0.00500001 2.85383e-61 0 0
253.427 3.63695 -0.00500001 2.87636e-61 0 0
253.527 3.63839 -0.00500001 2.89905e-61 0 0
253.627 3.63982 -0.00500001 2.92192e-61 0 0
253.727 3.64126 -0.00500001 2.94496e-61 0 0
253.827 3.64269 -0.00500001 2.96817e-61 0 0
253.927 3.64413 -0.00500001 2.99155e-61 0 0
254.027 3.64556 -0.00500001 3.01511e-61 0 0
254.127 3.647 -0.00500001 3.03884e-61 0 0
254.227 3.64843 -0.00500001 3.06276e-61 0 0
254.327 3.64987 -0.00500001 3.08685e-61 0 0
254.427 3.6513 -0.00500001 3.11112e-61 0 0
254.527 3.65274 -0.00500001 3.13557e-61 0 0
254.627 3.65417 -0.00500001 3.1602e-61 0 0
254.727 3.65561 -0.00500001 3.18502e-61 0 0
254.827 3.65704 -0.00500001 3.21003e-61 0 0
254.927 3.65848 -0.00500001 3.23522e-61 0 0
255.027 3.65991 -0.00500001 3.26059e-61 0 0
255.127 3.66135 -0.00500001 3.28616e-61 0 0
255.227 3.66278 -0.00500001 3.31192e-61 0 0
255.327 3.66422 -0.00500001 3.33787e-61 0 0
255.427 3.66565 -0.00500001 3.36401e-61 0 0
255.527 3.66709 -0.00500001 3.39034e-61 0 0
255.627 3.66852 -0.00500001 3.41688e-61 0 0
255.727 3.66996 -0.00500001 3.44361e-61 0 0
255.827 3.67139 -0.00500001 3.47053e-61 0 0
255.927 3.67283 -0.00500001 3.49766e-61 0 0
256.027 3.67426 -0.00500001 3.52499e-61 0 0
256.127 3.6757 -0.00500001 3.55252e-61 0 0
256.227 3.67713 -0.00500001 3.58026e-61 0 0
256.327 3.67857 -0.00500001 3.6082e-61 0 0
256.427 3.68 -0.00500001 3.63635e-61 0 0
256.527 3.68144 -0.00500001 3.66471e-61 0 0
256.627 3.68287 -0.00500001 3.69327e-61 0 0
256.727 3.68431 -0.00500001 3.72205e-61 0 0
256.827 3.68574 -0.00500001 3.75104e-61 0 0
256.927 3.68718 -0.00500001 3.78025e-61 0 0
257.027 3.68861 -0.00500001 3.80967e-61 0 0
257.127 3.69005 -0.00500001 3.83931e-61 0 0
257.227 3.69148 -0.00500001 3.86917e-61 0 0
257.327 3.69292 -0.00500001 3.89925e-61 0 0
257.427 3.69435 -0.00500001 3.92955e-61 0 0
257.526 3.69578 -0.00500001 3.96007e-61 0 0
257.626 3.69722 -0.00500001 3.99082e-61 0 0
257.726 3.69865 -0.00500001 4.0218e-61 0 0
257.826 3.70009 -0.00500001 4.05301e-61 0 0
257.926 3.70152 -0.00500001 4.08444e-61 0 0
258.026 3.70296 -0.00500001 4.11611e-61 0 0
258.126 3.70439 -0.00500001 4.14801e-61 0 0
258.226 3.70583 -0.00500001 4.18014e-61 0 0
258.326 3.70726 -0.00500001 4.21251e-61 0 0
258.426 3.7087 -0.00500001 4.24512e-61 0 0
258.526 3.71013 -0.00500001 4.27797e-61 0 0
258.626 3.71157 -0.00500001 4.31106e-61 0 0
258.726 3.713 -0.00500001 4.34439e-61 0 0
258.826 3.71444 -0.00500001 4.37797e-61 0 0
258.926 3.71587 -0.00500001 4.41179e-61 0 0
259.026 3.71731 -0.00500001 4.44587e-61 0 0
259.126 3.71874 -0.00500001 4.48019e-61 0 0
259.226 3.72018 -0.00500001 4.51476e-61 0 0
259.326 3.72161 -0.00500001 4.54959e-61 0 0
259.426 3.72305 -0.00500001 4.58467e-61 0 0
259.526 3.72448 -0.00500001 4.62001e-61 0 0
259.626 3.72592 -0.00500001 4.65561e-61 0 0
259.726 3.72735 -0.00500001 4.69147e-61 0 0
259.826 3.72879 -0.00500001 4.72759e-61 0 0
259.926 3.73022 -0.00500001 4.76397e-61 0 0
260.026 3.73166 -0.00500001 4.80062e-61 0 0
260.126 3.73309 -0.00500001 4.83754e-61 0 0
260.226 3.73453 -0.00500001 4.87473e-61 0 0
260.326 3.73596 -0.00500001 4.91219e-61 0 0
260.426 3.7374 -0.00500001 4.94992e-61 0 0
260.526 3.73883 -0.00500001 4.98793e-61 0 0
260.626 3.74027 -0.00500001 5.02622e-61 0 0
260.726 3.7417 -0.00500001 5.06478e-61 0 0
260.826 3.74314 -0.00500001 5.10362e-61 0 0
260.926 3.74457 -0.00500001 5.14275e-61 0 0
261.026 3.74601 -0.00500001 5.18217e-61 0 0
261.126 3.74744 -0.00500001 5.22187e-61 0 0
261.226 3.74888 -0.00500001 5.26185e-61 0 0
261.326 3.75031 -0.00500001 5.30213e-61 0 0
261.426 3.75175 -0.00500001 5.34271e-61 0 0
261.526 3.75318 -0.00500001 5.38357e-61 0 0
261.626 3.75462 -0.00500001 5.42474e-61 0 0
261.726 3.75605 -0.00500001 5.4662e-61 0 0
261.826 3.75748 -0.00500001 5.50796e-61 0 0
261.926 3.75892 -0.00500001 5.55003e-61 0 0
262.026 3.76035 -0.00500001 5.5924e-61 0 0
262.126 3.76179 -0.00500001 5.63508e-61 0 0
262.226 3.76322 -0.00500001 5.67807e-61 0 0
